index,ticker,quoteType,marketCap,sharesOutstanding,exchange,bookValue,longName,shortName,trailingPE,trailingAnnualDividendYield
41,APD,EQUITY,55780126720.0,221684000.0,NYQ,61.156,"Air Products and Chemicals, Inc.","Air Products and Chemicals, Inc",26.66596,0.024091415
42,APH,EQUITY,46227570688.0,598028032.0,NYQ,9.95,Amphenol Corporation,Amphenol Corporation,32.478992,0.0076902676
43,APTV,EQUITY,34287646720.0,270513984.0,NYQ,30.661,Aptiv PLC,Aptiv PLC,43.097588,0.0
44,ARE,EQUITY,31223697408.0,154964000.0,NYQ,96.052,"Alexandria Real Estate Equities, Inc.",Alexandria Real Estate Equities,30.93184,0.023036432
45,ATO,EQUITY,15699664896.0,132705000.0,NYQ,59.711,Atmos Energy Corporation,Atmos Energy Corporation,23.106445,0.02161321
46,ATVI,EQUITY,62720040960.0,778889024.0,NMS,21.765,"Activision Blizzard, Inc.","Activision Blizzard, Inc",23.887571,0.005903039
47,AVB,EQUITY,35900858368.0,139740992.0,NYQ,77.382,"AvalonBay Communities, Inc.","AvalonBay Communities, Inc.",35.50933,0.026151316
48,AVGO,EQUITY,263153483776.0,412873984.0,NMS,60.441,Broadcom Inc.,Broadcom Inc.,42.491333,0.023785578
49,AVY,EQUITY,14873401344.0,82795600.0,NYQ,21.721,Avery Dennison Corporation,Avery Dennison Corporation,20.168407,0.01558566
50,AWK,EQUITY,29741371392.0,181538000.0,NYQ,37.822,"American Water Works Company, Inc.","American Water Works Company, I",39.025726,0.014574772
51,AXP,EQUITY,148234534912.0,774556032.0,NYQ,31.396,American Express Company,American Express Company,19.991644,0.009105829
52,AZO,EQUITY,42634178560.0,20634400.0,NYQ,-102.774,"AutoZone, Inc.","AutoZone, Inc.",20.144196,
53,BA,EQUITY,113707769856.0,587699008.0,NYQ,-24.58,The Boeing Company,Boeing Company (The),,0.0
54,BAC,EQUITY,354616180736.0,8184079872.0,NYQ,30.217,Bank of America Corporation,Bank of America Corporation,12.973055,0.017413514
55,BAX,EQUITY,39644872704.0,500692992.0,NYQ,17.517,Baxter International Inc.,Baxter International Inc.,33.324917,0.013516992
56,BBWI,EQUITY,13355206656.0,257723008.0,NYQ,-6.446,"Bath & Body Works, Inc.","Bath & Body Works, Inc.",9.026301,0.006026517
57,BBY,EQUITY,24181190656.0,240560992.0,NYQ,17.547,"Best Buy Co., Inc.","Best Buy Co., Inc.",9.71865,0.028952539
58,BDX,EQUITY,76870393856.0,285043008.0,NYQ,83.223,"Becton, Dickinson and Company","Becton, Dickinson and Company",39.369343,0.012619256
59,BEN,EQUITY,14506893312.0,501795008.0,NYQ,22.366,"Franklin Resources, Inc.","Franklin Resources, Inc.",8.09804,0.04057971
60,BF-B,EQUITY,31487066112.0,309743008.0,NYQ,6.115,Brown-Forman Corporation,Brown Forman Inc,42.09375,0.010808369
61,BIIB,EQUITY,31486513152.0,146892992.0,NMS,71.0,Biogen Inc.,Biogen Inc.,20.97974,
62,BIO,EQUITY,17542918144.0,24836100.0,NYQ,512.476,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",2.6606162,
63,BK,EQUITY,43403665408.0,825820992.0,NYQ,47.298,The Bank of New York Mellon Corporation,The Bank of New York Mellon Cor,13.390625,0.024404304
64,BKNG,EQUITY,97794588672.0,41059800.0,NMS,135.035,Booking Holdings Inc.,Booking Holdings Inc. Common St,257.48758,
65,BKR,EQUITY,31701633024.0,869968000.0,NMS,16.463,Baker Hughes Company,Baker Hughes Company,202.44443,0.018803865
66,BLK,EQUITY,117737193472.0,151916992.0,NYQ,242.236,"BlackRock, Inc.","BlackRock, Inc.",20.608133,0.021699084
67,BLL,EQUITY,29432250368.0,323894016.0,NYQ,11.403,Ball Corporation,Ball Corporation,37.425865,0.006993007
68,BMY,EQUITY,161944944640.0,2219640064.0,NYQ,16.765,Bristol-Myers Squibb Company,Bristol-Myers Squibb Company,,0.027068084
69,BR,EQUITY,18329559040.0,116578000.0,NYQ,15.081,"Broadridge Financial Solutions, Inc.","Broadridge Financial Solutions,",33.77658,0.015567404
70,BRK-B,EQUITY,793440485376.0,1303480064.0,NYQ,316350.56,Berkshire Hathaway Inc.,Berkshire Hathaway Inc. New,0.00629701,
